Match_ID,Player_Slot,Radiant_Win,Duration,Game_Mode,Lobby_Type,Hero_ID,Start_Time,Version,Kills,Deaths,Leaver_Status,Party_Size,Skill
1308419354,132,True,1920,2,1,99,2015-03-10,,1,9,0,,
1445618184,128,False,3032,2,7,17,2015-05-03,,11,11,0,,
1514489145,4,True,2818,2,1,17,2015-05-30,9,32,6,0,,
1514704474,1,False,2257,2,1,46,2015-05-30,9,11,6,0,,
1514814702,128,True,1427,1,1,21,2015-05-31,9,4,8,0,,
1514915136,128,False,1146,2,1,41,2015-05-31,9,7,2,0,,
1525052810,1,True,1487,2,1,54,2015-06-04,9,8,2,0,,
1530150328,0,False,2322,2,1,96,2015-06-06,9,4,15,0,,
1530282855,1,False,2292,2,1,71,2015-06-06,9,15,19,0,,
1569036402,0,False,1957,2,1,23,2015-06-20,10,10,8,0,,
1628444486,128,True,1950,2,1,71,2015-07-12,11,7,14,1,,
1681883387,131,False,2251,1,1,51,2015-08-02,12,8,6,0,,
1681959641,131,False,1143,2,1,100,2015-08-02,12,10,4,0,,
1682240883,128,True,1884,2,1,71,2015-08-03,12,6,11,0,,
1682307133,1,True,1079,2,1,25,2015-08-03,12,7,1,0,,
1682346199,128,False,2991,2,1,7,2015-08-03,12,3,8,0,,
1682435757,0,True,2477,2,1,85,2015-08-03,12,6,5,0,,
1873863572,129,False,1281,2,1,28,2015-10-17,21,10,1,0,,
1874009627,3,True,977,2,1,47,2015-10-17,21,9,4,0,,
1874076657,129,False,1066,2,1,28,2015-10-17,21,6,5,0,,
1874170411,2,True,1290,2,1,60,2015-10-18,13,21,1,0,,
1874218507,3,True,1462,2,1,21,2015-10-18,13,15,0,0,,
1876459382,129,False,1978,2,1,60,2015-10-18,13,7,6,0,,
1876548334,2,True,1845,2,1,5,2015-10-18,13,5,7,0,,
1876741676,3,True,1361,2,1,9,2015-10-18,13,9,3,0,,
1876781327,129,False,2171,2,1,99,2015-10-19,13,2,8,0,,
1889756628,129,False,3006,2,1,28,2015-10-24,21,1,7,0,,
1889907065,3,True,1085,2,1,102,2015-10-24,21,1,1,0,,
1890004642,1,True,1681,2,1,85,2015-10-24,21,10,2,0,,
1890069970,131,False,2787,2,1,71,2015-10-25,21,14,5,0,,
1890136817,3,False,2188,2,1,15,2015-10-25,21,6,7,0,,
1890192255,130,False,3303,2,1,60,2015-10-25,21,4,12,0,,
1890292259,130,False,1782,2,1,71,2015-10-25,21,6,4,0,,
1890364089,3,True,1584,2,1,71,2015-10-25,21,7,5,0,,
1914751312,129,False,1872,2,1,55,2015-11-04,14,8,4,0,,
1919118669,1,True,1316,2,1,106,2015-11-07,14,5,1,0,,
1929865748,129,False,3346,1,1,0,2015-11-11,14,0,0,1,,
1929870556,128,True,2926,2,1,74,2015-11-11,14,7,11,1,,
1989388041,3,False,2031,2,1,25,2015-12-09,15,9,7,0,,
1989438345,129,False,1078,2,1,11,2015-12-09,15,6,0,0,,
1989466490,3,True,1796,2,1,11,2015-12-09,15,13,2,0,,
1993472586,2,True,2084,2,1,60,2015-12-10,15,4,10,1,,
2001031758,128,True,3100,2,1,0,2015-12-13,15,0,0,1,,
2015451674,1,True,1356,2,1,84,2015-12-20,15,8,2,0,,
2020258949,2,True,1304,2,1,102,2015-12-22,15,2,3,0,,
2024715329,3,True,2030,2,1,71,2015-12-24,15,10,10,0,,
2032050547,2,True,3306,2,1,51,2015-12-26,15,0,0,1,,
2032087152,3,True,2010,1,1,51,2015-12-26,15,15,7,0,,
2032135594,129,True,3253,1,1,0,2015-12-27,15,0,0,1,,
2032150179,128,False,1478,2,1,78,2015-12-27,15,4,5,0,,
2034745449,128,True,1578,2,1,50,2015-12-27,15,1,7,0,,
2052760219,132,False,2584,2,1,107,2016-01-03,15,2,15,0,,
2052840484,0,True,1442,2,1,9,2016-01-03,15,9,6,0,,
2052942918,4,True,2190,2,1,71,2016-01-04,15,5,9,0,,
2052995880,128,False,3186,2,1,63,2016-01-04,15,8,9,0,,
2078850388,1,True,2654,2,1,63,2016-01-15,16,8,5,0,,
2078928257,128,True,2411,2,1,47,2016-01-15,16,9,11,0,,
2078992663,2,True,918,2,1,72,2016-01-15,16,5,4,0,,
2083886318,130,False,2029,2,1,69,2016-01-17,16,10,6,0,,
2083943721,1,True,1036,2,1,39,2016-01-17,16,8,1,0,,
2086451552,2,False,1490,2,1,41,2016-01-18,16,2,4,0,,
2086491036,130,False,2127,2,1,69,2016-01-18,16,9,6,0,,
2086536322,1,False,3041,2,1,69,2016-01-18,,8,10,0,,
2097535563,128,True,3096,2,1,38,2016-01-22,16,0,0,1,,
2097592180,0,True,2980,2,1,0,2016-01-22,,0,0,1,,
2097697636,4,False,2050,2,1,49,2016-01-23,16,6,10,0,,
2100198729,131,True,3077,2,1,69,2016-01-23,21,4,13,0,,
2100299118,131,False,1750,2,1,47,2016-01-23,21,11,7,0,,
2116362059,131,False,1331,2,1,21,2016-01-30,16,9,2,0,,
2116435799,131,True,2086,2,1,17,2016-01-30,16,8,10,0,,
2116539940,2,True,2914,2,1,65,2016-01-30,16,9,2,1,,
2119153807,3,True,3371,2,1,0,2016-01-31,16,0,0,1,,
2119204752,1,False,2772,1,1,88,2016-01-31,21,4,15,1,,
2119298851,131,False,1958,2,1,47,2016-01-31,21,13,6,0,,
2131180653,2,True,1098,2,1,71,2016-02-06,,3,2,0,,
2131233158,128,False,1524,2,1,41,2016-02-06,16,3,8,0,,
2136315920,4,True,2300,2,1,106,2016-02-08,16,10,7,0,,
2136385605,130,True,3403,2,1,47,2016-02-08,16,8,10,0,,
2142973019,130,False,1695,2,7,78,2016-02-10,,12,6,0,,
2143022063,129,False,2448,2,7,86,2016-02-11,,9,10,0,,
2159314033,132,False,2605,22,7,19,2016-02-17,,6,13,0,,
2159373550,129,False,2360,22,7,11,2016-02-17,,11,10,0,,
2161218460,131,False,1643,22,7,46,2016-02-18,,9,5,0,,
2161276862,1,True,1452,22,7,39,2016-02-18,,26,2,0,,
2183558129,0,False,2274,2,1,17,2016-02-27,16,10,7,0,,
2183660250,128,False,1837,2,1,56,2016-02-28,16,6,5,0,,
2183726569,129,False,3144,2,1,8,2016-02-28,16,0,0,1,,
2183752411,128,True,3038,2,1,0,2016-02-28,16,0,0,1,,
