Match_ID,Player_Slot,Radiant_Win,Duration,Game_Mode,Lobby_Type,Hero_ID,Start_Time,Version,Kills,Deaths,Leaver_Status,Party_Size,Skill
123358709,131,False,2244,1,0,21,2013-02-12,,9,2,0,,
123384044,128,True,2725,1,0,11,2013-02-12,,7,6,0,,
123428492,3,True,2269,1,0,90,2013-02-12,,6,3,0,,
123471085,131,False,2187,1,0,90,2013-02-12,,1,5,0,,
147126778,3,True,2477,1,0,2,2013-03-12,,1,13,0,,
147153931,2,True,1606,1,0,29,2013-03-12,,0,4,0,,
147556426,132,False,3968,1,0,80,2013-03-12,,4,13,4,,
147736905,132,True,3061,4,0,62,2013-03-13,,10,7,1,,
147752455,1,False,2010,4,0,84,2013-03-13,,2,12,0,,
147764400,129,False,1842,5,0,56,2013-03-13,,8,2,0,,
147778290,2,True,2485,1,0,52,2013-03-13,,7,7,0,,
148187888,0,False,3125,1,0,83,2013-03-13,,1,10,0,,
148400273,131,True,2799,4,0,23,2013-03-14,,0,11,0,,
148441153,130,True,2917,4,0,9,2013-03-14,,4,14,0,,
148460339,1,True,2988,1,0,93,2013-03-14,,17,9,0,,
148485492,130,False,4020,1,0,19,2013-03-14,,3,15,0,,
148525323,131,True,1811,3,0,60,2013-03-14,,4,8,0,,
148928518,4,True,1017,1,0,21,2013-03-14,,7,0,0,,
149061590,128,True,2343,1,0,93,2013-03-15,,8,8,0,,
149116629,132,False,2344,5,0,27,2013-03-15,,6,10,0,,
149133939,1,True,3272,1,0,6,2013-03-15,,3,17,0,,
149924763,131,True,2159,1,0,8,2013-03-16,,4,16,0,,
150443124,132,False,2643,1,0,43,2013-03-16,,12,7,0,,
150764357,132,True,2671,1,0,49,2013-03-17,,5,12,0,,
150800663,131,True,2578,5,0,27,2013-03-17,,3,12,0,,
150828694,129,False,1773,1,0,20,2013-03-17,,11,1,0,,
151406253,132,False,2865,1,0,11,2013-03-17,,9,8,0,,
151471181,4,False,2326,1,0,68,2013-03-17,,4,5,0,,
151506414,3,False,2004,1,0,21,2013-03-17,,10,11,1,,
155091618,1,True,2220,1,0,86,2013-03-22,,3,3,0,,
159417697,132,True,2906,1,0,69,2013-03-27,,14,6,0,,
