Match_ID,Player_Slot,Radiant_Win,Duration,Game_Mode,Lobby_Type,Hero_ID,Start_Time,Version,Kills,Deaths,Leaver_Status,Party_Size,Skill
864448334,2,True,1297,1,0,99,2014-08-30,,9,0,0,10,
864488783,128,True,1791,1,0,77,2014-08-30,,8,10,0,,
864545337,0,True,2336,1,0,23,2014-08-30,,23,4,0,,
865892729,128,False,1820,1,0,45,2014-08-30,,6,6,0,,
865948435,130,False,1556,1,0,30,2014-08-30,,2,2,0,,
865995886,4,False,1822,1,0,16,2014-08-30,,1,8,0,,
866063402,3,False,2113,1,0,46,2014-08-30,,4,8,0,,
866108834,132,True,3917,1,0,99,2014-08-31,,9,12,0,,
866201569,132,True,1919,1,0,36,2014-08-31,,5,6,0,,
866228720,3,True,2722,1,0,41,2014-08-31,,12,5,0,,
866274602,4,False,2609,1,0,55,2014-08-31,,4,12,0,,
866318587,131,True,1564,1,0,98,2014-08-31,,3,8,0,,
866400737,128,False,2215,1,0,23,2014-08-31,,6,4,0,,
866454563,3,True,2818,1,0,23,2014-08-31,,12,3,0,,
867742919,128,True,2667,1,0,48,2014-08-31,,6,7,0,,
867829633,129,False,2184,1,0,40,2014-08-31,,3,7,0,,
867898981,131,False,2239,1,0,28,2014-08-31,,6,3,0,,
867966196,0,True,1339,1,0,9,2014-08-31,,4,1,1,,
868043249,2,True,2223,1,0,76,2014-08-31,,9,6,0,,
868096428,4,True,2256,1,0,74,2014-08-31,,7,6,0,,
868146752,132,True,2187,1,0,23,2014-09-01,,6,7,0,,
868174738,3,False,3962,1,0,16,2014-09-01,,8,12,0,,
868219304,4,True,2139,1,0,8,2014-09-01,,15,2,0,,
868245830,131,True,2225,1,0,7,2014-09-01,,1,10,1,,
868255250,128,False,2971,1,0,67,2014-09-01,,11,6,0,,
868292937,132,True,1166,1,0,14,2014-09-01,,1,4,1,,
868311997,131,True,2523,1,0,6,2014-09-01,,1,8,0,,
868348727,0,False,3710,1,0,41,2014-09-01,,15,11,0,,
868407045,128,False,2874,1,0,97,2014-09-01,,8,6,0,,
868461935,128,False,2286,1,0,70,2014-09-01,,10,6,0,,
869655318,132,False,2461,1,0,49,2014-09-01,,12,6,0,,
869832168,132,False,1437,1,0,48,2014-09-02,,8,4,0,,
869850281,1,False,2958,1,0,100,2014-09-02,,6,11,0,,
869910381,1,True,1541,1,0,23,2014-09-02,,19,1,0,,
873101236,132,True,2056,1,0,74,2014-09-04,,4,4,0,,
873128056,131,True,2427,1,0,10,2014-09-04,,7,5,0,,
873171089,0,True,2890,1,0,43,2014-09-04,,17,9,0,,
874837826,130,True,2720,1,0,89,2014-09-05,,3,8,0,,
874881485,128,True,2125,1,0,43,2014-09-05,,0,8,0,,
874920498,129,True,794,1,0,27,2014-09-05,,1,4,1,,
874955605,132,True,3084,1,0,23,2014-09-05,,7,12,0,,
877060237,1,False,3613,3,0,8,2014-09-05,,12,5,0,,
877125543,4,False,2543,4,0,41,2014-09-06,,17,8,0,,
877207750,132,False,2380,1,0,27,2014-09-06,,5,7,0,,
877411335,2,False,2406,1,0,15,2014-09-06,,8,10,0,,
879431868,131,False,2346,1,0,27,2014-09-06,,4,6,0,,
879562753,128,True,1187,1,0,67,2014-09-06,,0,5,3,,
879605004,128,False,2288,1,0,48,2014-09-06,,11,2,0,,
879776433,3,True,2455,1,0,48,2014-09-07,,5,2,0,,
879817665,132,True,1901,1,0,37,2014-09-07,,1,14,0,,
881782247,132,False,1575,1,0,48,2014-09-07,,6,2,0,,
884223713,132,True,2233,1,0,97,2014-09-08,,4,6,0,,
884271584,3,False,2881,1,0,48,2014-09-08,,11,9,0,,
884314898,132,True,1694,1,0,10,2014-09-09,,5,5,0,,
884338927,128,True,2966,1,0,35,2014-09-09,,6,8,0,,
886278087,1,True,2462,1,0,27,2014-09-10,,3,8,0,,
886308798,4,True,2367,1,0,99,2014-09-10,,16,6,0,,
886345817,4,True,2233,1,0,56,2014-09-10,,13,4,0,,
886385603,4,True,3282,1,0,22,2014-09-10,,12,5,0,,
888210079,128,True,2165,1,0,57,2014-09-11,,2,5,0,,
888238393,132,True,3665,1,0,99,2014-09-11,,7,12,0,,
888281275,4,True,4090,1,0,18,2014-09-11,,16,14,0,,
892298944,128,False,3267,1,0,93,2014-09-12,,4,3,0,,
892368773,131,True,2005,1,0,21,2014-09-13,,2,9,3,,
892409600,132,True,1871,1,0,1,2014-09-13,,4,11,0,,
894905808,129,True,1890,1,0,14,2014-09-13,,10,6,0,,
894948594,131,False,2012,1,0,43,2014-09-14,,10,1,0,,
894989407,128,False,2267,1,0,106,2014-09-14,,11,3,0,,
895176828,3,True,1553,1,0,69,2014-09-14,,5,3,0,,
895398423,4,False,2354,1,0,16,2014-09-14,,6,9,0,,
895477109,128,True,432,1,0,106,2014-09-14,,0,0,1,,
895492299,4,False,2602,1,0,106,2014-09-14,,4,6,1,,
895586799,0,False,3193,1,0,34,2014-09-14,,16,8,0,,
895712891,128,False,1709,1,0,22,2014-09-14,,28,0,0,,
895804457,2,False,2906,1,0,101,2014-09-14,,3,11,0,,
895937585,4,True,2227,1,0,69,2014-09-14,,10,2,0,,
896933466,0,False,1842,1,0,34,2014-09-14,,2,7,0,,
897042107,1,True,1881,1,0,69,2014-09-14,,4,2,0,,
897117121,3,True,2526,1,0,45,2014-09-14,,5,8,0,,
897577730,3,False,2152,1,0,34,2014-09-15,,9,4,0,,
897613178,132,True,665,1,0,69,2014-09-15,,0,2,1,,
897630744,0,True,1740,1,0,47,2014-09-15,,11,2,0,,
899433057,0,False,3332,1,0,9,2014-09-15,,12,7,0,,
899473598,0,True,3028,1,0,34,2014-09-16,,7,7,0,,
901367187,2,True,2166,1,0,79,2014-09-17,,1,6,0,,
901397341,131,False,2210,1,0,77,2014-09-17,,4,4,0,,
901480340,130,False,2138,1,0,17,2014-09-17,,4,8,0,,
903256907,132,False,1618,1,0,23,2014-09-17,,6,4,0,,
903300409,0,True,4102,1,0,2,2014-09-18,,18,10,0,,
903352365,128,False,2414,1,0,33,2014-09-18,,5,4,0,,
903406813,3,False,2152,1,0,109,2014-09-18,,2,5,0,,
903437133,128,True,1982,1,0,17,2014-09-18,,8,6,0,,
903468878,128,True,676,1,0,22,2014-09-18,,0,1,1,,
903483182,128,False,3155,1,0,19,2014-09-18,,11,5,0,,
905372426,128,False,2382,1,0,9,2014-09-19,,6,2,0,,
907580379,130,False,2572,1,0,21,2014-09-20,,9,1,0,,
907647214,128,False,2206,1,0,106,2014-09-20,,9,4,0,,
909397549,3,False,1878,1,0,3,2014-09-20,,2,11,0,,
909488580,128,True,3070,1,0,78,2014-09-20,,8,10,0,,
909729869,1,True,1476,1,0,106,2014-09-20,,2,0,0,,
909776136,0,True,1215,1,0,9,2014-09-20,,0,0,0,,
910057536,0,True,2109,1,0,73,2014-09-21,,1,6,0,,
910098668,128,True,1837,1,0,39,2014-09-21,,2,11,0,,
910319274,1,True,3387,1,0,2,2014-09-21,,9,10,0,,
911936071,132,False,1642,1,0,41,2014-09-21,,10,0,0,,
912015881,129,True,942,1,0,46,2014-09-21,,0,0,1,,
914185954,3,False,2487,1,0,16,2014-09-22,,2,10,0,,
914229422,128,True,904,1,0,19,2014-09-22,,2,4,1,,
914246370,131,False,2738,1,0,19,2014-09-22,,4,5,0,,
914286361,129,False,2821,1,0,11,2014-09-23,,8,8,0,,
914334345,4,False,1539,1,0,34,2014-09-23,,2,2,0,,
914354034,128,False,1976,1,0,44,2014-09-23,,13,5,0,,
916364489,132,False,2042,1,0,106,2014-09-24,,8,4,0,,
918282061,1,True,3183,1,0,96,2014-09-25,,8,8,0,,
920235517,1,False,3434,1,0,12,2014-09-26,,3,8,0,,
920311553,129,False,2864,1,0,106,2014-09-26,,6,6,0,,
920379488,132,True,4367,1,0,56,2014-09-26,,15,10,0,,
920470618,132,True,3483,1,0,7,2014-09-26,,4,16,0,,
923375006,4,False,3107,1,0,2,2014-09-27,,24,11,0,,
923464636,132,True,2491,1,0,106,2014-09-27,,0,13,0,,
923576828,131,False,4267,1,0,99,2014-09-27,,11,9,0,,
925262524,4,True,2401,22,7,9,2014-09-27,,4,3,0,,
925360090,1,True,3181,22,7,47,2014-09-27,,15,5,0,,
925581026,129,False,1457,22,7,54,2014-09-27,,2,1,0,,
925618404,0,True,3361,22,7,44,2014-09-28,,15,9,0,,
925875208,129,True,3361,22,7,55,2014-09-28,,5,9,0,,
925949308,132,True,1970,22,7,94,2014-09-28,,4,8,0,,
926004967,2,False,2846,22,7,2,2014-09-28,,11,5,0,,
926088204,4,True,2834,22,7,52,2014-09-28,,8,10,0,,
926184915,3,False,2680,22,7,33,2014-09-28,,2,10,0,,
926287741,4,False,2171,22,7,93,2014-09-28,,5,12,0,,
927753786,129,True,2174,22,7,67,2014-09-28,,5,6,0,,
927834773,128,True,3065,22,7,93,2014-09-28,,13,10,0,,
928039339,130,False,2908,22,7,7,2014-09-28,,12,8,0,,
928089749,4,True,2782,22,7,106,2014-09-29,,7,5,0,,
928138936,130,True,2565,22,7,104,2014-09-29,,6,13,0,,
930008608,4,True,2793,22,7,36,2014-09-29,,9,5,0,,
930060134,3,False,4180,22,7,30,2014-09-29,,20,14,0,,
930120159,131,True,2100,22,7,94,2014-09-30,,0,1,0,,
930153433,3,True,2269,22,7,36,2014-09-30,,5,3,0,,
932053896,132,False,2663,22,7,67,2014-10-01,,25,5,0,,
933919781,2,False,2512,22,7,15,2014-10-01,,3,8,0,,
933966140,128,True,2346,22,7,59,2014-10-01,,3,13,0,,
934040970,130,False,2969,22,7,21,2014-10-02,,21,6,0,,
936074467,2,True,3480,22,7,96,2014-10-03,,7,8,0,,
938368565,131,False,2473,22,7,94,2014-10-04,,4,0,0,,
938424888,4,True,2155,22,7,96,2014-10-04,,7,3,0,,
938488671,130,True,2586,22,7,40,2014-10-04,,5,7,0,,
940186561,1,False,2153,22,7,75,2014-10-04,,5,9,0,,
940265420,128,False,2915,22,7,8,2014-10-04,,10,5,0,,
940352753,4,True,1707,22,7,106,2014-10-04,,13,0,0,,
940450020,0,True,2633,22,7,36,2014-10-04,,6,4,0,,
940525461,2,True,3848,22,7,12,2014-10-05,,17,14,0,,
940726180,2,True,2919,22,7,89,2014-10-05,,3,7,0,,
