Match_ID,Player_Slot,Radiant_Win,Duration,Game_Mode,Lobby_Type,Hero_ID,Start_Time,Version,Kills,Deaths,Leaver_Status,Party_Size,Skill
1043167449,130,False,1698,1,0,82,2014-11-22,,25,3,0,,
1043229620,132,False,1871,1,0,82,2014-11-22,,23,5,0,,
1043290999,3,True,1465,1,0,82,2014-11-22,,21,3,0,,
1043338013,130,False,2151,1,0,82,2014-11-22,,11,6,0,,
1043393783,128,False,2139,1,0,82,2014-11-22,,7,4,0,,
1043440105,130,True,2159,1,0,82,2014-11-23,,4,9,0,,
1043489869,128,False,2446,1,0,82,2014-11-23,,16,7,0,,
1043551298,0,True,1759,1,0,34,2014-11-23,,17,3,0,,
1045819317,3,True,2345,1,0,34,2014-11-23,,21,2,0,,
1045888318,129,False,1998,1,0,82,2014-11-23,,21,4,0,,
1045988663,4,True,1554,1,0,82,2014-11-23,,15,1,0,,
1047076621,132,False,1430,1,0,36,2014-11-24,,24,0,0,,
1047160589,3,True,2094,1,0,36,2014-11-24,,13,7,0,,
1047305019,2,False,1624,1,0,36,2014-11-24,,7,9,1,,
1047853160,4,True,2509,1,0,44,2014-11-24,,30,5,0,,
1047941475,2,True,3177,1,0,44,2014-11-24,,14,7,0,,
1048022766,1,True,1849,1,0,82,2014-11-24,,17,3,0,,
1048108434,128,False,1931,1,0,65,2014-11-24,,11,2,0,,
1048319920,2,True,2094,1,0,17,2014-11-25,,17,2,0,,
1048369629,2,True,2043,1,0,82,2014-11-25,,13,6,0,,
1048417259,0,False,3250,1,0,36,2014-11-25,,14,10,0,,
1048490536,1,True,1702,1,0,82,2014-11-25,,8,1,0,,
1050366773,129,False,1928,1,0,27,2014-11-26,,4,5,0,,
1050411092,2,False,1880,1,0,54,2014-11-26,,6,4,0,,
1052095603,129,False,1839,1,0,82,2014-11-26,,44,1,0,,
1052177252,128,True,666,1,0,44,2014-11-26,,1,2,1,,
1052196885,0,False,2839,1,0,56,2014-11-26,,12,12,0,,
1052254310,1,True,2932,1,0,104,2014-11-26,,22,7,0,,
1052305471,4,True,1867,1,0,34,2014-11-27,,5,2,0,,
1055609917,3,True,1970,1,0,82,2014-11-28,,24,3,0,,
1061268067,128,True,1458,1,0,53,2014-11-30,,4,6,0,,
1061334979,128,True,2251,1,0,36,2014-11-30,,2,6,0,,
1141039560,1,True,2104,1,0,82,2015-01-04,,31,4,0,,
1147738368,1,True,1726,1,0,82,2015-01-07,,20,4,0,,
1147912228,3,True,1493,1,0,82,2015-01-08,,27,2,0,,
1149379088,3,True,1932,1,0,82,2015-01-08,,38,4,0,,
1152127505,2,True,1569,22,0,82,2015-01-09,,19,3,0,,
1152277387,129,False,2352,22,0,48,2015-01-09,,23,8,0,,
1152362251,129,False,1286,22,0,75,2015-01-09,,4,2,0,,
1152435093,129,True,2064,22,0,18,2015-01-09,,8,8,0,,
1152491363,129,False,2963,22,0,75,2015-01-09,,32,5,0,,
1152555336,2,True,2278,22,0,82,2015-01-10,,9,7,0,,
1152603166,0,True,1402,22,0,82,2015-01-10,,11,6,0,,
1152637390,128,False,1341,22,0,82,2015-01-10,,12,0,0,,
1152671368,129,False,1677,22,0,82,2015-01-10,,25,2,0,,
1152708098,1,True,2370,22,0,82,2015-01-10,,19,8,0,,
1154328697,4,True,2380,22,0,47,2015-01-10,,9,7,0,,
1154858917,4,False,3012,22,0,41,2015-01-10,,15,5,0,,
1154954930,1,False,1631,22,0,82,2015-01-10,,4,8,0,,
1155007606,132,False,1922,22,0,82,2015-01-10,,25,5,0,,
1155104345,128,False,1968,22,0,82,2015-01-11,,16,5,0,,
1155152104,0,True,1943,22,0,82,2015-01-11,,26,5,0,,
1155198667,128,False,1502,22,0,82,2015-01-11,,31,1,0,,
1313366153,0,False,1256,1,0,109,2015-03-12,,0,5,2,,
1327972079,0,False,2311,5,0,7,2015-03-17,,9,7,0,,
1328031838,130,True,1987,5,0,40,2015-03-17,,2,8,1,,
1330831567,0,True,752,5,0,7,2015-03-19,,1,1,0,,
1333409326,0,False,1527,1,0,63,2015-03-20,,0,7,3,,
1333452442,4,False,1686,1,0,11,2015-03-20,,5,6,0,,
1333823402,0,False,1540,1,0,4,2015-03-20,,0,8,3,,
1335339916,132,True,1687,5,0,1,2015-03-20,,1,5,0,,
1686887207,132,False,2418,1,0,19,2015-08-04,,13,2,0,,
1686948136,3,False,2273,1,0,17,2015-08-05,,10,7,0,,
1686991267,129,True,1958,1,0,82,2015-08-05,,3,10,0,,
1687031659,129,False,2801,1,0,73,2015-08-05,,7,5,0,,
1687086780,2,True,1993,1,0,73,2015-08-05,,5,5,0,,
1687131180,1,False,2252,1,0,73,2015-08-05,,1,5,0,,
1687180856,129,False,1325,1,0,17,2015-08-05,,5,1,0,,
1687216874,0,True,2398,1,0,17,2015-08-05,,22,2,0,,
1688552863,1,False,2724,1,0,73,2015-08-05,,0,5,4,,
1688910464,130,False,3006,1,0,11,2015-08-05,,27,6,0,,
1689033663,2,True,1280,1,0,4,2015-08-05,,6,2,0,,
1689098944,132,False,1473,1,0,82,2015-08-05,,23,5,0,,
1689153527,4,False,2477,1,0,1,2015-08-05,,4,5,0,,
1689474955,2,False,1591,1,0,8,2015-08-06,,4,6,0,,
1689508111,132,False,2386,1,0,12,2015-08-06,,17,8,0,,
1689548564,4,True,2446,1,0,8,2015-08-06,,26,5,0,,
1689605488,3,True,3025,1,0,35,2015-08-06,,16,4,0,,
1917575890,128,True,1246,1,0,10,2015-11-06,,9,1,2,,
1938854197,3,True,1753,22,7,101,2015-11-16,,23,1,0,,
1938896560,2,True,1542,22,7,1,2015-11-16,,6,2,0,,
1938937073,4,True,1263,22,7,104,2015-11-16,,3,0,0,,
1938984992,130,True,1531,22,7,73,2015-11-16,,1,8,0,,
1939774073,0,True,1949,22,7,82,2015-11-16,,15,3,0,,
1939862762,132,False,1730,22,7,69,2015-11-16,,14,3,0,,
1939934848,129,False,2361,22,7,69,2015-11-16,,13,3,0,,
1940018790,4,False,1589,22,7,1,2015-11-16,,3,6,0,,
