Match_ID,Player_Slot,Radiant_Win,Duration,Game_Mode,Lobby_Type,Hero_ID,Start_Time,Version,Kills,Deaths,Leaver_Status,Party_Size,Skill
263661458,131,True,1359,4,0,35,2013-08-05,,0,4,2,,
263751592,132,True,2404,1,0,71,2013-08-05,,0,4,3,,
264356885,129,True,873,1,0,64,2013-08-05,,0,5,2,,
264640403,130,False,2343,1,0,79,2013-08-06,,0,3,1,,
264656405,132,True,3488,1,0,97,2013-08-06,,0,2,2,,
264725145,1,False,1738,1,0,97,2013-08-06,,0,8,3,,
264776318,3,False,2038,1,0,42,2013-08-06,,0,5,1,,
267888201,132,True,1064,1,0,18,2013-08-09,,1,6,1,,
267929795,4,True,1399,1,0,53,2013-08-09,,0,1,2,,
268727905,130,False,2736,1,0,53,2013-08-09,,2,20,0,,
269519226,0,False,2182,4,0,62,2013-08-10,,1,10,1,,
269978200,4,True,2373,1,0,80,2013-08-11,,2,4,1,,
270728691,131,True,1884,1,0,80,2013-08-11,,3,7,1,,
271136381,3,False,2111,1,0,80,2013-08-12,,5,6,0,,
271195849,3,False,1290,1,0,7,2013-08-12,,0,9,1,,
271216468,132,False,2890,1,0,27,2013-08-12,,6,10,0,,
271268498,128,True,1519,1,0,8,2013-08-12,,2,8,1,,
272181473,4,False,2909,1,0,27,2013-08-12,,8,14,0,,
272297800,4,True,3185,1,0,79,2013-08-13,,1,3,3,,
272321171,4,False,2585,1,0,27,2013-08-13,,10,17,0,,
272348995,132,True,2135,1,0,70,2013-08-13,,11,11,0,,
272395080,3,False,1674,1,0,70,2013-08-13,,0,3,1,,
273366230,4,False,2275,1,0,70,2013-08-13,,10,9,0,,
273394166,4,True,1686,1,0,70,2013-08-14,,2,4,0,,
273414213,131,False,2152,1,0,70,2013-08-14,,7,0,0,,
273456833,128,True,2803,1,0,70,2013-08-14,,13,14,0,,
273526311,1,False,2764,1,0,70,2013-08-14,,2,3,1,,
274220379,131,False,2371,1,0,56,2013-08-14,,6,7,0,,
274268681,131,True,2281,1,0,70,2013-08-14,,9,9,0,,
274311089,129,False,1816,1,0,70,2013-08-14,,11,3,0,,
274368035,2,False,3037,1,0,70,2013-08-14,,2,17,2,,
290626548,131,False,1350,1,0,13,2013-08-29,,2,5,0,,
291873580,3,False,1614,1,0,17,2013-08-30,,1,6,1,,
293017580,129,True,2294,1,0,17,2013-08-31,,2,11,1,,
293052413,132,True,1271,1,0,14,2013-08-31,,1,3,3,,
293061360,1,False,2210,1,0,41,2013-08-31,,4,12,2,,
296692993,3,False,2338,1,0,73,2013-09-03,,7,12,0,,
297637150,130,True,767,1,0,73,2013-09-04,,2,3,1,,
297644316,4,True,3186,1,0,59,2013-09-04,,3,18,4,,
298733313,128,True,1573,1,0,49,2013-09-05,,3,2,3,,
299358408,131,False,1559,1,0,49,2013-09-05,,6,1,0,,
299412441,2,True,2315,1,0,49,2013-09-05,,13,9,0,,
299469092,129,True,2064,1,0,85,2013-09-05,,0,5,1,,
299597319,132,True,1424,1,0,49,2013-09-05,,0,11,2,,
299711483,129,False,1027,1,0,49,2013-09-06,,0,1,1,,
300821515,2,False,2757,1,0,80,2013-09-07,,2,9,0,,
300844816,0,False,1855,1,0,102,2013-09-07,,3,12,1,,
300896507,130,False,846,1,0,49,2013-09-07,,2,0,0,,
300908921,3,True,1570,1,0,49,2013-09-07,,11,0,0,,
301874141,2,False,1509,1,0,14,2013-09-07,,0,7,4,,
301918898,130,True,1864,2,5,49,2013-09-07,,2,12,0,,
302165886,2,False,1986,1,0,48,2013-09-08,,6,16,0,,
302375277,2,False,2512,1,0,48,2013-09-08,,5,16,1,,
302419214,1,False,1665,1,0,79,2013-09-08,,2,7,1,,
304830903,4,True,1830,1,0,53,2013-09-09,,7,9,0,,
304861997,128,False,2977,4,0,27,2013-09-10,,6,12,0,,
305842717,130,False,1494,1,0,99,2013-09-10,,1,2,0,,
305898595,132,True,952,1,0,8,2013-09-11,,1,3,1,,
305939659,2,False,1511,1,0,94,2013-09-11,,0,6,3,,
306771379,129,False,2116,1,0,4,2013-09-11,,18,4,0,,
306854263,130,True,2317,1,0,4,2013-09-12,,4,9,1,,
307833183,131,False,2436,1,0,4,2013-09-13,,14,11,0,,
309109446,131,True,2046,1,0,23,2013-09-14,,5,8,0,,
310105541,129,False,1475,1,0,49,2013-09-14,,4,2,0,,
310250757,131,False,1993,2,5,53,2013-09-14,,8,7,0,,
310405135,131,False,1716,1,0,53,2013-09-15,,7,3,0,,
310427728,130,False,2063,1,0,40,2013-09-15,,8,4,0,,
310450203,4,False,2066,1,0,28,2013-09-15,,1,7,2,,
311595940,131,True,851,1,0,98,2013-09-15,,4,1,1,,
312691713,130,False,2421,1,0,91,2013-09-17,,3,5,0,,
313668890,129,False,2418,1,0,71,2013-09-17,,12,7,0,,
314717150,4,True,2814,1,0,17,2013-09-18,,7,14,0,,
316956152,4,True,1787,1,0,32,2013-09-20,,18,3,0,,
316980905,2,True,2289,1,0,32,2013-09-20,,18,13,0,,
317085772,4,True,2541,1,0,32,2013-09-21,,22,6,0,,
317175036,4,False,833,2,0,46,2013-09-21,,3,3,1,,
317192623,128,False,2133,1,0,46,2013-09-21,,7,3,3,,
317212849,130,True,2059,1,0,32,2013-09-21,,9,14,0,,
319624355,3,False,1457,1,0,39,2013-09-23,,2,6,3,,
321635114,131,True,1736,1,0,32,2013-09-25,,0,2,2,,
322722601,1,True,1644,1,0,70,2013-09-26,,7,4,0,,
322732536,0,True,1269,1,0,62,2013-09-26,,4,4,0,,
323689399,132,False,1088,4,0,47,2013-09-26,,7,1,0,,
323750651,129,True,2482,1,0,70,2013-09-27,,17,11,0,,
324787179,132,False,1776,1,0,70,2013-09-27,,14,6,0,,
325015516,132,True,1503,4,0,9,2013-09-28,,6,9,1,,
325971603,131,True,2143,1,0,53,2013-09-28,,0,13,1,,
326203536,0,False,2164,1,0,18,2013-09-28,,3,16,1,,
326543453,129,True,2698,1,0,11,2013-09-29,,7,14,0,,
326587188,131,False,2422,1,0,70,2013-09-29,,6,8,2,,
327352859,132,True,2049,1,0,44,2013-09-29,,3,5,3,,
328734203,131,True,1293,4,0,32,2013-09-30,,3,7,3,,
328776316,0,False,1258,1,0,49,2013-10-01,,1,4,1,,
329830606,129,False,2206,1,0,49,2013-10-01,,3,7,0,,
