Match_ID,Player_Slot,Radiant_Win,Duration,Game_Mode,Lobby_Type,Hero_ID,Start_Time,Version,Kills,Deaths,Leaver_Status,Party_Size,Skill
195722198,0,True,1755,1,0,80,2013-05-15,,11,3,0,,
195732667,128,False,1349,1,0,31,2013-05-15,,19,4,0,,
196421527,131,True,1703,1,0,73,2013-05-16,,3,10,0,,
196436895,129,False,1912,1,0,19,2013-05-16,,26,5,0,,
196455929,128,False,3295,1,0,78,2013-05-16,,15,7,0,,
197116133,131,True,2744,1,0,51,2013-05-17,,8,9,0,,
197225242,128,True,2169,1,0,53,2013-05-17,,12,12,1,,
197548336,0,True,1225,1,0,11,2013-05-17,,7,0,0,,
197563411,130,False,2261,1,0,62,2013-05-17,,10,9,0,,
197596830,131,True,3342,1,0,34,2013-05-17,,25,13,0,,
197969872,2,False,385,1,0,21,2013-05-18,,0,0,1,,
198010173,128,False,2043,4,0,46,2013-05-18,,14,6,0,,
198048599,128,True,2884,1,0,77,2013-05-18,,14,4,0,,
198336389,131,True,3437,1,0,55,2013-05-18,,13,14,0,,
199155547,3,True,2127,1,0,31,2013-05-19,,7,9,1,,
204007744,0,False,3116,1,0,17,2013-05-26,,14,6,0,,
204079237,131,True,1906,1,0,78,2013-05-26,,5,9,0,,
204142279,1,False,2430,1,0,52,2013-05-26,,3,9,4,,
204740929,131,False,3135,1,0,73,2013-05-27,,9,9,0,,
204781606,128,False,1830,1,0,1,2013-05-27,,13,1,0,,
204803737,131,False,2991,1,0,91,2013-05-27,,5,10,0,,
204871070,132,True,439,1,0,23,2013-05-27,,0,0,3,,
206284756,4,False,2313,1,0,58,2013-05-29,,9,5,1,,
206339410,3,True,2767,1,0,73,2013-05-29,,17,7,0,,
207224799,3,True,2201,1,0,35,2013-05-30,,1,6,3,,
217123967,3,True,1859,1,0,54,2013-06-11,,19,4,0,,
223031839,0,True,2098,1,0,53,2013-06-19,,5,8,0,,
223061828,130,False,2002,1,0,77,2013-06-19,,4,3,0,,
223125592,131,False,852,1,0,19,2013-06-19,,6,2,0,,
225407353,4,False,1970,1,0,101,2013-06-22,,6,10,4,,
225773536,130,False,3398,1,0,53,2013-06-22,,9,16,0,,
368433543,3,False,2042,1,0,53,2013-11-02,,9,11,0,,
371642759,4,False,2901,1,0,98,2013-11-04,,12,9,0,,
371670794,130,False,2228,1,0,21,2013-11-04,,14,2,0,,
372748706,3,False,2273,1,0,5,2013-11-05,,9,12,0,,
372804404,4,True,1083,1,0,13,2013-11-05,,14,0,0,,
372816864,1,True,1906,2,0,70,2013-11-05,,40,1,0,,
372838752,129,False,1833,1,0,17,2013-11-06,,32,2,0,,
378462036,2,True,1811,1,0,11,2013-11-10,,35,3,0,,
380414199,4,True,2290,1,0,46,2013-11-12,,26,3,0,,
380432076,4,True,1233,1,0,39,2013-11-12,,7,3,0,,
381507905,129,True,2300,1,0,46,2013-11-13,,6,6,1,,
450542776,2,True,2924,1,0,54,2014-01-02,,16,6,0,,
460330485,3,True,1260,1,0,11,2014-01-08,,7,5,0,,
460372761,130,False,472,1,0,13,2014-01-08,,1,1,0,,
460414155,128,True,1344,1,0,63,2014-01-08,,2,8,2,,
604990049,3,True,1561,1,0,33,2014-04-11,,16,2,0,,
677409497,3,True,1441,1,0,93,2014-05-24,,15,2,0,,
736581373,2,True,1677,1,0,20,2014-06-23,,21,4,0,,
736618171,4,False,2668,1,0,61,2014-06-23,,9,8,1,,
736683277,2,True,1260,1,0,25,2014-06-23,,15,0,0,,
736713461,2,True,1835,1,0,5,2014-06-23,,14,5,0,,
736767848,1,True,2544,1,0,6,2014-06-23,,11,9,0,,
740012957,129,True,3335,1,0,13,2014-06-25,,41,8,0,,
741466251,132,True,2066,1,0,80,2014-06-25,,10,4,0,,
741540296,129,False,2995,1,0,16,2014-06-25,,18,5,0,,
743743720,1,True,2083,1,0,21,2014-06-27,,17,10,0,,
743782821,132,True,1532,1,0,64,2014-06-27,,5,10,0,,
743810914,128,True,2704,1,0,110,2014-06-27,,3,17,0,,
743861005,128,False,3549,1,0,21,2014-06-27,,18,7,0,,
743951984,0,True,624,1,0,17,2014-06-27,,3,0,0,,
743969071,1,False,2246,1,0,7,2014-06-27,,5,9,0,,
744020566,128,False,1802,1,0,55,2014-06-27,,15,2,0,,
744120344,2,True,2097,1,0,39,2014-06-27,,9,6,0,,
747859350,1,False,3265,1,0,2,2014-06-29,,13,13,0,,
758370429,131,False,1637,1,0,34,2014-07-04,,14,1,0,,
758417027,129,True,2713,1,0,19,2014-07-04,,13,11,0,,
837317875,4,True,2168,1,0,34,2014-08-15,,29,4,0,,
850340204,4,True,2432,1,0,13,2014-08-22,,12,10,2,,
851325661,131,True,1722,1,0,55,2014-08-23,,0,5,2,,
948823478,132,True,2217,1,0,10,2014-10-09,,18,3,3,,
1335367334,4,False,1775,5,0,41,2015-03-20,,3,8,1,,
1619631641,128,False,1737,1,0,39,2015-07-09,,23,3,0,,
1619710998,129,False,1602,1,0,46,2015-07-09,,26,1,0,,
1619784530,129,False,2181,1,0,11,2015-07-09,,32,2,0,,
1619871880,128,False,1682,1,0,59,2015-07-09,,32,5,0,,
1619969141,0,True,1910,1,0,17,2015-07-09,,31,4,0,,
1622135103,129,True,2227,1,0,9,2015-07-10,,15,10,0,,
1622227212,4,False,3696,1,0,39,2015-07-10,,33,7,0,,
1622366537,129,True,5119,1,0,21,2015-07-10,,27,16,0,,
1628264928,0,True,1387,1,0,61,2015-07-12,,7,4,0,,
1628320559,129,True,2640,1,0,58,2015-07-12,,4,8,3,,
1939159129,1,True,1038,22,7,11,2015-11-16,,13,2,0,,
1939202658,0,True,1194,22,7,61,2015-11-16,,9,1,0,,
1939248287,3,False,2597,22,7,11,2015-11-16,,9,9,1,,
1940900412,2,False,1759,22,7,17,2015-11-17,,5,10,0,,
1940982534,132,False,1905,22,7,19,2015-11-17,,18,5,0,,
1941173550,130,False,2453,22,7,11,2015-11-17,,15,2,0,,
1941258189,129,False,960,22,7,8,2015-11-17,,5,1,0,,
1941499299,130,True,1650,22,7,25,2015-11-17,,8,9,0,,
1946663590,0,False,2054,22,7,11,2015-11-20,,6,9,0,,
1946779731,129,True,1647,22,7,74,2015-11-20,,5,9,0,,
1961896172,4,False,1365,22,7,19,2015-11-26,,0,5,3,,
1983423461,0,True,1864,4,0,25,2015-12-06,,13,6,0,,
1994529142,132,False,2489,22,7,11,2015-12-11,,5,9,0,,
1997942648,129,False,3237,22,7,55,2015-12-12,,18,9,0,,
2000960578,3,True,1692,22,7,11,2015-12-13,,12,3,0,,
2001004949,3,True,2027,22,7,17,2015-12-13,,24,2,0,,
2001050389,131,False,3336,22,7,19,2015-12-13,,26,9,0,,
2008158294,0,True,1860,22,7,95,2015-12-17,,11,3,0,,
2009243998,4,False,2549,3,7,106,2015-12-17,,13,9,0,,
2010035118,1,True,1252,22,7,6,2015-12-17,,5,3,0,,
2010074438,2,False,1927,22,7,73,2015-12-17,,0,14,2,,
2059647110,2,True,2934,4,0,51,2016-01-06,,24,8,0,,
2062340119,129,False,2765,22,7,14,2016-01-08,,14,9,0,,
2072360934,132,False,1968,22,7,39,2016-01-12,,20,2,0,,
2072396369,0,False,2560,22,7,74,2016-01-12,,7,11,0,,
2072451357,130,False,1616,22,7,25,2016-01-12,,14,2,0,,
2072492443,0,False,1993,22,7,17,2016-01-12,,9,6,0,,
2074447684,1,True,2995,22,7,74,2016-01-12,,5,9,0,,
2100019462,128,False,2213,22,7,19,2016-01-23,,6,10,0,,
2100119920,1,False,1111,22,7,19,2016-01-23,,0,8,0,,
2100315529,128,True,1568,22,7,113,2016-01-23,,4,15,0,,
2122047693,3,False,2009,22,7,1,2016-02-02,,2,11,2,,
2123921042,0,False,2529,3,7,109,2016-02-02,,3,8,0,,
2127131563,2,True,2533,22,7,13,2016-02-04,,19,6,0,,
2127333600,128,True,1859,22,7,80,2016-02-04,,3,10,0,,
2188145086,0,True,2192,3,7,22,2016-02-29,,6,9,0,,
2188246526,0,True,1769,3,7,46,2016-02-29,,14,3,0,,
2188327031,131,False,1936,3,7,53,2016-02-29,,9,6,0,,
2189563177,131,False,2808,22,7,80,2016-03-01,,7,6,0,,
2189761492,2,False,1961,22,7,88,2016-03-01,,4,10,0,,
2190014710,131,False,2590,3,7,73,2016-03-01,,8,4,0,,
2190153923,128,True,1287,22,7,19,2016-03-01,,0,4,0,,
2190260446,4,True,1324,3,7,53,2016-03-01,,3,4,0,,
2190349949,130,False,1752,3,7,104,2016-03-01,,13,5,0,,
2190432693,130,False,2518,3,7,70,2016-03-01,,13,9,0,,
2195460922,2,True,2203,3,7,29,2016-03-04,,10,7,0,,
2199690689,128,False,1808,3,7,70,2016-03-05,,20,5,0,,
2199818077,129,False,1560,3,7,8,2016-03-05,,9,2,0,,
2199927650,131,False,3718,3,7,10,2016-03-05,,15,9,0,,
2202312521,3,False,2466,3,7,94,2016-03-06,,3,6,0,,
2202478590,131,False,1527,3,7,62,2016-03-06,,4,4,0,,
2205313943,128,True,1691,3,7,27,2016-03-07,,3,12,0,,
2205425770,129,False,2574,3,7,76,2016-03-07,,40,9,0,,
2205551237,129,False,2105,3,7,46,2016-03-07,,13,3,0,,
2205663440,129,True,3215,3,7,74,2016-03-07,,17,7,0,,
2205787355,130,False,1474,3,7,106,2016-03-07,,9,3,0,,
2205850348,131,True,2999,3,7,73,2016-03-07,,5,12,0,,
2205958002,130,False,2419,3,7,60,2016-03-07,,11,7,0,,
2207458462,4,True,1911,3,7,76,2016-03-08,,26,4,0,,
2207642912,128,False,1415,3,7,80,2016-03-08,,7,0,0,,
2207747661,128,False,1517,3,7,53,2016-03-08,,5,5,0,,
2207857075,2,True,1929,3,7,22,2016-03-08,,23,4,0,,
2207972420,0,True,1246,3,7,61,2016-03-08,,8,3,0,,
2208049773,4,False,1819,3,7,76,2016-03-08,,4,7,0,,
2210245381,4,True,2281,3,7,93,2016-03-09,,22,7,0,,
2210501387,4,True,941,2,1,73,2016-03-09,16,7,0,0,,
2210615673,4,True,908,2,1,56,2016-03-09,16,4,0,0,,
2210745113,0,True,1891,3,7,18,2016-03-09,,13,2,0,,
2212282718,0,True,2598,3,7,18,2016-03-10,,14,6,0,,
2212898495,3,False,2312,3,7,60,2016-03-10,,7,8,0,,
2213811086,2,True,1719,4,0,13,2016-03-11,,9,7,0,,
2213887877,0,False,3190,4,0,65,2016-03-11,,16,9,0,,
2214032280,132,True,1651,4,0,88,2016-03-11,,5,6,0,,
2214498870,1,True,1708,4,0,104,2016-03-11,,17,4,0,,
2214619076,0,True,1266,4,0,52,2016-03-11,,3,7,0,,
2215022487,2,True,1314,22,7,76,2016-03-11,,8,3,0,,
2215094742,3,True,2371,22,7,70,2016-03-11,,20,4,0,,
2215192410,129,False,1731,22,7,67,2016-03-11,,7,1,0,,
2215264311,132,True,1737,22,7,76,2016-03-11,,7,6,0,,
2215466611,129,True,1905,22,7,80,2016-03-11,,8,6,0,,
2216586328,2,True,1966,3,7,25,2016-03-12,,9,8,0,,
2216868517,131,False,2229,22,7,53,2016-03-12,,10,10,0,,
2217063160,128,False,1968,3,7,38,2016-03-12,,13,7,0,,
2217313705,4,False,432,22,7,22,2016-03-12,,0,1,1,,
2217405820,4,True,1450,3,7,17,2016-03-12,,12,6,0,,
2217662225,2,True,2148,3,7,106,2016-03-12,,10,1,0,,
2217779446,1,True,1447,3,7,93,2016-03-12,,10,2,0,,
2217905340,128,True,2074,3,7,99,2016-03-12,,5,6,0,,
2218005420,3,True,1644,3,7,46,2016-03-12,16,11,2,0,,
2218084068,0,False,2009,3,7,39,2016-03-12,,8,8,0,,
2219027840,0,True,2541,3,7,80,2016-03-13,,10,6,0,,
2219161580,130,False,1333,3,7,58,2016-03-13,,7,0,0,,
2220662877,3,True,2149,3,7,17,2016-03-13,,21,7,0,,
2220766995,128,True,1905,3,7,46,2016-03-13,,1,5,0,,
2220837045,3,True,3765,22,7,109,2016-03-13,,11,7,0,,
2222590631,130,False,1936,22,7,6,2016-03-14,,6,7,0,,
2222809406,3,True,1862,22,7,76,2016-03-14,,16,3,0,,
2222895368,129,False,2442,22,7,70,2016-03-14,,14,8,0,,
2222978816,129,False,2961,22,7,76,2016-03-14,,21,11,0,,
2223072444,132,True,2901,22,7,33,2016-03-14,,9,9,0,,
2223145249,129,True,3213,22,7,9,2016-03-14,,7,12,0,,
2225028002,132,False,1569,22,7,76,2016-03-15,,17,3,0,,
2225087933,1,True,1804,22,7,18,2016-03-15,,14,3,0,,
2225161034,4,True,2022,22,7,38,2016-03-15,,14,3,0,,
2225224825,128,True,2190,22,7,67,2016-03-15,,19,7,0,,
2227213808,131,False,1751,22,7,39,2016-03-16,,19,2,0,,
2227290996,4,False,2829,22,7,56,2016-03-16,,23,10,0,,
2227451890,131,False,2419,22,7,19,2016-03-16,,16,3,0,,
2227505447,3,True,1520,22,7,76,2016-03-16,,30,3,0,,
2227549760,2,True,1767,22,7,80,2016-03-16,,14,2,0,,
2227586947,2,False,1841,22,7,21,2016-03-17,,10,8,0,,
2228561441,128,False,1556,22,7,38,2016-03-17,,6,3,0,,
2229264701,4,True,2491,3,7,18,2016-03-17,,15,5,0,,
2229378396,2,False,1507,22,7,38,2016-03-17,,7,4,0,,
2229450059,1,False,3107,22,7,14,2016-03-17,,4,14,0,,
2230844146,130,False,1664,22,7,72,2016-03-18,,21,6,0,,
2230960082,132,False,1642,4,0,99,2016-03-18,,9,9,0,,
2231069623,0,True,2045,4,0,15,2016-03-18,,16,3,0,,
2231215415,129,False,1877,4,0,49,2016-03-18,,11,7,0,,
2231338369,4,False,2385,4,0,25,2016-03-18,,9,7,1,,
2231505346,0,True,1676,4,0,18,2016-03-18,,7,4,0,,
2231626482,131,False,2820,22,7,1,2016-03-18,,11,3,0,,
2231770332,4,False,1797,22,7,61,2016-03-18,,17,10,0,,
2234279429,2,False,2209,22,7,74,2016-03-19,,9,11,0,,
2234976980,128,False,2431,22,7,16,2016-03-19,,4,5,0,,
2235993665,130,False,3165,22,7,38,2016-03-20,,11,8,0,,
2236421699,130,False,1643,22,7,76,2016-03-20,,13,6,0,,
2237401976,129,True,2748,3,7,58,2016-03-20,,13,10,0,,
2237492744,3,True,1779,22,7,51,2016-03-20,,8,6,0,,
2237552546,131,True,3159,22,7,26,2016-03-20,,9,12,0,,
2239509444,0,True,1580,22,7,76,2016-03-21,,6,4,0,,
2239594125,1,True,1558,22,7,76,2016-03-21,,27,2,0,,
2239665771,4,True,1397,22,7,76,2016-03-21,,9,2,0,,
2239733855,128,True,1382,22,7,76,2016-03-21,,4,6,0,,
2239786732,4,True,1951,3,7,61,2016-03-21,,6,5,0,,
2239926869,0,True,2801,22,7,18,2016-03-21,,15,5,0,,
2241499541,4,True,2164,1,0,39,2016-03-22,,26,5,0,,
2241792273,130,False,1110,22,7,18,2016-03-22,,4,1,0,,
2241857638,128,False,1461,22,7,18,2016-03-22,,5,1,0,,
2241933846,130,False,1902,22,7,18,2016-03-22,,19,2,0,,
2242044075,132,False,743,22,7,18,2016-03-22,,5,0,0,,
2242077776,0,False,1911,22,7,18,2016-03-22,16,2,9,0,,
2242562673,132,True,2952,22,7,106,2016-03-23,,12,6,0,,
2242717123,2,True,2063,22,7,38,2016-03-23,,6,3,0,,
2243580068,128,True,2633,22,7,76,2016-03-23,,23,7,0,,
2243734668,0,True,2159,22,7,93,2016-03-23,16,27,4,0,,
2245988081,132,False,1945,22,7,18,2016-03-24,,6,4,0,,
2246200639,131,False,2560,22,7,18,2016-03-24,16,17,5,0,,
2246495641,2,True,1000,22,7,46,2016-03-24,16,6,0,0,,
2248221641,4,True,1932,22,7,67,2016-03-25,16,14,1,0,,
2248346922,132,True,1978,22,7,70,2016-03-25,16,9,6,0,,
2248514506,2,True,2202,22,7,58,2016-03-25,,24,4,0,,
2248655372,130,True,3546,22,7,39,2016-03-25,,18,9,0,,
2248888416,0,True,1255,22,7,76,2016-03-25,,16,4,0,,
2249096180,128,True,1985,22,7,18,2016-03-25,16,15,5,0,,
2250963551,4,True,2078,2,1,70,2016-03-26,21,16,2,0,,
2251346132,129,True,872,22,7,1,2016-03-26,,0,1,0,,
2251413854,128,False,1272,3,7,80,2016-03-26,16,5,2,0,,
2251501889,0,False,2126,3,7,76,2016-03-26,16,14,9,0,,
2251673149,130,True,1820,3,7,80,2016-03-26,,1,5,0,,
2252598667,132,False,2055,22,7,46,2016-03-27,16,6,5,0,,
2253611622,1,True,1591,3,7,12,2016-03-27,,12,2,0,,
2254379855,131,False,3276,22,7,53,2016-03-27,,13,11,0,,
2254481002,4,False,2208,22,7,38,2016-03-27,,1,8,0,,
2255559670,131,True,2011,3,7,18,2016-03-28,16,3,7,0,,
2255691471,132,False,2563,22,7,71,2016-03-28,16,8,13,0,,
2256028790,2,False,2619,22,7,10,2016-03-28,,5,10,0,,
2256365508,1,True,2299,22,7,69,2016-03-28,16,6,5,0,,
2256471756,129,True,1261,22,7,26,2016-03-28,16,5,9,0,,
2256554387,128,True,1345,22,7,16,2016-03-28,,2,3,2,,
2258172017,129,False,1004,22,7,12,2016-03-29,,6,0,0,,
2258242277,131,True,3215,22,7,88,2016-03-29,,11,8,0,,
2258675352,4,False,2398,3,7,76,2016-03-29,,11,8,0,,
2258851090,0,False,1631,3,7,93,2016-03-29,,11,7,0,,
2258926924,4,True,2040,22,7,67,2016-03-29,,20,1,0,,
2258973795,4,True,2412,22,7,1,2016-03-29,,21,3,0,,
2259938390,2,True,1181,22,7,12,2016-03-30,16,3,0,0,,
2260256670,0,True,1852,22,7,55,2016-03-30,,5,0,0,,
2260491933,1,False,1555,22,7,1,2016-03-30,16,1,5,0,,
2260587699,128,True,1604,22,7,12,2016-03-30,16,1,5,0,,
2260755437,1,True,2141,22,7,76,2016-03-30,16,23,4,0,,
2260890013,3,False,1668,22,7,33,2016-03-30,,1,13,0,,
2260990895,130,False,1900,22,7,18,2016-03-30,16,11,4,0,,
2261056599,130,False,1947,22,7,18,2016-03-30,,12,4,0,,
2261113732,3,True,1937,22,7,18,2016-03-30,16,8,2,0,,
2262305849,132,False,4531,3,7,1,2016-03-31,,24,5,0,,
2263054644,2,True,1719,3,7,72,2016-03-31,,19,2,0,,
2263117615,129,False,3609,3,7,44,2016-03-31,,26,8,0,,
2263224736,128,False,2355,3,7,18,2016-03-31,,11,7,0,,
2263316409,128,False,1022,3,7,93,2016-03-31,16,2,1,0,,
2263343460,4,False,3087,3,7,72,2016-04-01,16,16,13,0,,
2263964862,3,False,3117,3,7,8,2016-04-01,,17,10,0,,
2264462817,131,False,2897,3,7,80,2016-04-01,,14,2,0,,
2264618859,0,False,1490,3,7,76,2016-04-01,,3,6,0,,
2264713227,130,True,2434,3,7,61,2016-04-01,,7,13,0,,
2267891913,3,True,2364,3,7,26,2016-04-02,,4,12,0,,
2268068799,1,False,1518,3,7,36,2016-04-02,,1,8,0,,
2268795484,132,False,1489,2,7,46,2016-04-03,,15,0,0,,
2269414835,131,False,2416,3,7,76,2016-04-03,,19,4,0,,
2269724267,4,True,1227,2,7,46,2016-04-03,,17,1,0,,
2271070039,0,True,1290,2,7,77,2016-04-04,16,16,1,0,,
2271974567,4,False,1982,2,7,46,2016-04-04,,10,6,0,,
2272100718,128,False,2002,4,0,18,2016-04-04,,9,5,0,,
2272747461,2,False,1172,4,0,54,2016-04-04,,1,3,0,,
2272855560,132,False,887,4,0,7,2016-04-04,,3,3,0,,
2272906725,4,True,2054,4,0,19,2016-04-04,,11,8,0,,
2272976806,3,True,1162,4,0,39,2016-04-04,16,6,1,0,,
2273016614,4,False,2408,4,0,66,2016-04-04,,11,10,0,,
2274006108,130,False,1986,4,0,6,2016-04-05,,6,5,0,,
2274171432,132,False,2185,3,7,18,2016-04-05,16,12,2,0,,
2274278961,4,False,1385,3,7,61,2016-04-05,16,4,6,0,,
2274392139,129,True,2755,3,7,74,2016-04-05,16,13,9,0,,
2274620569,4,True,627,3,7,41,2016-04-05,16,1,1,0,,
2274663857,1,True,1066,22,7,26,2016-04-05,16,4,1,0,,
2274732713,4,False,2401,22,7,18,2016-04-05,16,2,10,0,,
2274850440,130,True,2195,22,7,56,2016-04-05,16,6,8,0,,
2274946192,128,True,1853,3,7,46,2016-04-05,,8,10,0,,
2275043046,130,True,1924,2,7,67,2016-04-05,16,6,10,0,,
2275111321,130,False,1547,2,7,58,2016-04-05,,11,2,0,,
2275159473,0,True,1822,2,7,58,2016-04-05,16,17,4,0,,
2276054797,1,True,1272,2,7,38,2016-04-06,16,4,2,0,,
2276144683,2,True,1724,2,7,58,2016-04-06,,24,2,0,,
2276258633,2,False,1724,2,7,58,2016-04-06,,8,12,0,,
2276879290,131,False,2494,22,7,19,2016-04-06,,22,4,0,,
2276989265,4,False,3179,22,7,28,2016-04-06,16,22,5,0,,
2277183516,130,False,2545,22,7,38,2016-04-06,,15,9,0,,
2277244974,0,True,2385,22,7,76,2016-04-06,,16,3,0,,
2277296887,1,True,2148,22,7,72,2016-04-06,16,13,5,0,,
2278222885,0,True,1803,22,7,62,2016-04-07,16,6,6,0,,
2278370476,131,False,1332,22,7,18,2016-04-07,,14,0,0,,
2278448516,131,True,1628,22,7,10,2016-04-07,16,7,4,0,,
2278771112,128,False,3526,22,7,62,2016-04-07,,4,10,0,,
2278964630,2,False,3178,22,7,16,2016-04-07,16,5,9,0,,
2279085364,0,False,3059,22,7,38,2016-04-07,,8,10,0,,
2279319312,0,False,1897,22,7,81,2016-04-07,,9,5,0,,
2280916180,3,False,1436,3,7,73,2016-04-08,16,1,10,0,,
2281020362,0,False,2791,2,7,22,2016-04-08,,16,11,1,,
2281467722,132,True,1539,22,7,38,2016-04-08,16,2,5,0,,
2281527312,129,False,2146,3,7,22,2016-04-08,,22,5,0,,
2281599279,2,True,3002,3,7,76,2016-04-08,,16,7,0,,
2281681376,131,True,1793,22,7,50,2016-04-08,16,0,10,0,,
2283127305,128,False,1809,22,7,12,2016-04-09,,9,3,0,,
2283269360,3,True,2498,3,7,23,2016-04-09,,4,10,0,,
2283411595,2,True,2501,3,7,70,2016-04-09,,28,6,0,,
2283577896,128,True,2750,3,7,25,2016-04-09,,17,5,0,,
2283719908,2,False,2534,22,7,67,2016-04-09,16,6,12,1,,
2283861684,2,True,1494,3,7,18,2016-04-09,16,21,1,0,,
2284156393,0,True,2614,3,7,46,2016-04-09,,18,10,0,,
2284244082,128,False,1286,3,7,18,2016-04-09,,5,1,0,,
2284295590,128,True,2170,3,7,67,2016-04-09,,13,7,0,,
2285664135,2,False,2479,3,7,18,2016-04-10,,9,8,0,,
2295317417,128,False,2478,22,7,41,2016-04-15,,5,7,0,,
2295387900,3,False,3118,22,7,76,2016-04-15,,10,9,0,,
2295474613,130,False,2092,22,7,70,2016-04-15,,6,14,0,,
2295578076,3,True,2493,22,7,67,2016-04-15,,21,7,0,,
2295660069,130,True,2780,22,7,18,2016-04-15,,21,7,0,,
2295932063,132,False,2185,22,7,46,2016-04-15,,14,5,0,,
2296085874,130,True,1454,22,7,21,2016-04-15,,3,4,0,,
2296171779,130,False,2432,22,7,76,2016-04-15,16,19,3,0,,
2296311660,1,True,1981,22,7,56,2016-04-15,,8,3,0,,
2299723855,3,True,2751,22,7,81,2016-04-16,,7,8,0,,
2299810322,131,False,1636,2,7,56,2016-04-16,16,20,1,0,,
2299869991,1,False,1948,22,7,56,2016-04-17,,12,10,0,,
2300114079,0,True,2567,3,7,67,2016-04-17,,12,4,0,,
2300192507,129,True,1583,3,7,93,2016-04-17,,2,5,0,,
2300259952,4,False,2126,22,7,45,2016-04-17,,4,12,0,,
2300363105,1,False,2126,22,7,3,2016-04-17,16,4,10,0,,
2300791238,129,True,2562,22,7,74,2016-04-17,16,4,11,0,,
2301078028,128,False,1481,22,7,36,2016-04-17,,8,3,0,,
2302413612,4,True,3356,22,7,89,2016-04-18,,14,4,0,,
2302474821,0,False,1093,22,7,74,2016-04-18,16,1,4,0,,
2302504369,132,True,2341,22,7,41,2016-04-18,16,4,11,0,,
2302750927,0,True,1803,22,7,18,2016-04-18,,14,1,0,,
2302801239,132,False,2059,22,7,30,2016-04-18,,7,4,0,,
2302862614,128,True,2471,22,7,18,2016-04-18,16,10,7,0,,
2303345768,132,True,1748,22,7,75,2016-04-18,,4,6,0,,
2303447688,3,False,1763,22,7,106,2016-04-18,,9,7,0,,
2303550425,4,True,1377,22,7,10,2016-04-18,,17,5,0,,
2303804827,128,False,2625,22,7,41,2016-04-18,,4,4,0,,
2304548922,0,True,1970,22,7,67,2016-04-19,,10,2,0,,
2304599637,1,True,1991,22,7,67,2016-04-19,,21,4,0,,
2304651087,3,True,3265,22,7,67,2016-04-19,,22,3,0,,
2304760638,128,True,2955,22,7,74,2016-04-19,,14,4,0,,
2305043581,3,True,2608,22,7,67,2016-04-19,,12,6,0,,
2305131929,132,True,1748,22,7,67,2016-04-19,16,2,8,0,,
2308743935,131,False,2936,22,7,76,2016-04-21,,39,8,0,,
2308882846,132,False,2973,22,7,26,2016-04-21,,8,11,0,,
2308984507,2,False,2050,22,7,67,2016-04-21,,8,7,3,,
2309325016,128,True,1853,22,7,74,2016-04-21,,9,6,0,,
2310800468,131,False,2315,22,7,76,2016-04-22,,8,5,0,,
2310847104,132,True,1338,22,7,30,2016-04-22,16,5,10,0,,
2310880885,129,False,1973,22,7,67,2016-04-22,,17,3,0,,
2310969091,3,True,1599,22,7,67,2016-04-22,,10,5,0,,
2311020521,130,True,2115,22,7,38,2016-04-22,,10,9,0,,
2311174541,2,False,1532,22,7,18,2016-04-22,,1,5,0,,
2313128257,4,False,2628,22,7,54,2016-04-23,,9,8,0,,
2316998562,0,True,2230,3,7,43,2016-04-24,,13,4,0,,
2317186100,1,True,2371,3,7,34,2016-04-24,,7,4,0,,
2317472201,0,True,1200,3,7,104,2016-04-24,,8,3,0,,
2318398266,2,True,1389,22,7,18,2016-04-25,16,5,2,0,,
2318445687,132,False,1828,22,7,57,2016-04-25,,7,5,0,,
2318576222,132,True,2009,22,7,18,2016-04-25,,11,3,0,,
2318777582,4,True,2443,3,7,22,2016-04-25,,17,6,0,,
2319228200,129,False,2609,3,7,58,2016-04-25,,12,3,0,,
2319589450,4,True,2269,22,7,67,2016-04-25,16,13,1,0,,
2319682756,131,False,2678,22,7,10,2016-04-25,16,21,4,0,,
2320795612,129,True,2349,22,7,69,2016-04-26,,6,5,0,,
2322033532,129,True,1105,22,7,86,2016-04-26,16,1,7,0,,
2322138690,132,True,2994,22,7,109,2016-04-26,16,7,8,0,,
2323164983,129,False,3206,3,7,70,2016-04-27,,23,6,0,,
2323313656,4,True,1473,22,7,73,2016-04-27,,6,4,0,,
2323469413,128,False,3299,3,7,12,2016-04-27,,22,7,0,,
