Match_ID,Player_Slot,Radiant_Win,Duration,Game_Mode,Lobby_Type,Hero_ID,Start_Time,Version,Kills,Deaths,Leaver_Status,Party_Size,Skill
21985,2,False,1328,0,0,21,2011-09-23,,1,5,1,,
22106,2,False,2369,0,0,7,2011-09-23,,8,15,1,,
29772,0,True,2982,0,0,27,2011-09-28,,12,8,0,,
29822,0,False,1439,0,0,7,2011-09-28,,1,3,0,,
30001,131,True,1651,0,0,15,2011-09-28,,2,10,0,,
30106,1,True,2490,0,0,20,2011-09-28,,13,7,0,,
30318,0,True,1753,0,0,69,2011-09-28,,13,2,0,,
30372,0,True,2047,0,0,6,2011-09-28,,18,5,0,,
30418,131,True,1751,0,0,34,2011-09-28,,3,7,1,,
31332,131,True,4245,0,0,15,2011-09-29,,21,12,0,,
31387,132,True,2067,0,0,34,2011-09-29,,3,9,1,,
31523,3,False,2269,0,0,17,2011-09-29,,7,7,0,,
31575,132,True,1620,0,0,63,2011-09-29,,3,10,2,,
31621,2,False,2064,0,0,30,2011-09-29,,8,8,2,,
31797,129,True,1702,0,0,16,2011-09-29,,3,8,1,,
31837,129,False,1321,0,0,19,2011-09-29,,6,1,0,,
31885,130,True,1163,0,0,69,2011-09-29,,4,2,1,,
33919,3,True,1768,0,0,10,2011-09-30,,12,0,0,,
33995,132,False,1806,0,0,58,2011-09-30,,9,4,0,,
35611,4,False,2397,0,0,35,2011-10-01,,7,7,2,,
35657,2,False,1329,0,0,51,2011-10-01,,4,6,2,,
35731,3,True,2579,0,0,53,2011-10-01,,6,4,0,,
37539,2,False,2836,0,0,47,2011-10-02,,23,6,1,,
37604,131,False,1945,0,0,69,2011-10-02,,9,1,0,,
39239,132,False,1341,0,0,47,2011-10-03,,12,3,0,,
39292,4,True,1596,0,0,53,2011-10-03,,13,2,0,,
39358,1,True,2532,0,0,10,2011-10-03,,22,3,0,,
40129,4,True,2291,0,0,10,2011-10-04,,10,2,0,,
40179,1,True,1959,0,0,69,2011-10-04,,20,1,0,,
40240,129,False,1056,0,0,69,2011-10-04,,7,0,0,,
40283,129,False,1172,0,0,18,2011-10-04,,8,2,0,,
40316,129,True,1487,0,0,21,2011-10-04,,4,6,1,,
40385,130,False,3309,0,0,7,2011-10-04,,10,7,0,,
40434,4,True,1557,0,0,36,2011-10-04,,10,1,0,,
40844,4,False,4826,0,0,22,2011-10-04,,20,11,0,,
42180,3,False,2545,0,0,47,2011-10-05,,5,8,1,,
42256,132,False,1486,0,0,10,2011-10-05,,6,0,0,,
43283,3,True,1513,0,0,58,2011-10-06,,23,1,0,,
43548,2,False,2182,0,0,22,2011-10-06,,13,11,2,,
43700,3,True,1625,0,0,58,2011-10-06,,5,5,0,,
43745,3,False,685,0,0,51,2011-10-06,,1,4,1,,
43809,3,False,1595,0,0,2,2011-10-06,,4,4,1,,
44091,1,False,3367,0,0,15,2011-10-06,,20,5,0,,
44154,131,True,1579,0,0,8,2011-10-06,,7,8,1,,
47471,131,False,2300,0,0,20,2011-10-07,,6,4,0,,
49787,2,True,2069,0,0,8,2011-10-08,,12,4,0,,
49885,4,False,1964,0,0,20,2011-10-08,,5,15,0,,
50007,130,False,2493,0,0,69,2011-10-08,,19,1,0,,
50105,130,False,2097,0,0,8,2011-10-08,,5,2,0,,
55287,4,True,1270,0,0,60,2011-10-10,,12,2,0,,
56557,4,True,2987,0,0,52,2011-10-11,,24,4,0,,
56652,131,False,2056,0,0,34,2011-10-11,,15,4,0,,
57215,2,True,1766,0,0,18,2011-10-11,,13,0,0,,
57390,1,True,4082,0,0,6,2011-10-11,,16,12,0,,
57609,131,False,2023,0,0,69,2011-10-11,,5,0,0,,
59477,4,False,1781,0,0,35,2011-10-12,,5,13,2,,
75301,129,False,3389,0,0,26,2011-10-19,,16,6,0,,
75405,4,True,3222,0,0,2,2011-10-19,,15,7,0,,
75479,130,False,1632,0,0,29,2011-10-19,,4,5,0,,
75577,129,False,2386,0,0,68,2011-10-19,,9,6,0,,
75667,129,False,2454,0,0,31,2011-10-19,,8,6,0,,
77230,131,True,503,0,0,52,2011-10-20,,2,0,1,,
77279,4,False,1171,0,0,23,2011-10-20,,0,2,1,,
77330,1,True,1672,0,0,17,2011-10-20,,5,2,0,,
77379,2,False,2064,0,0,6,2011-10-20,,2,5,0,,
89283,4,False,2809,0,0,39,2011-10-24,,3,13,1,,
92974,132,True,1578,0,0,18,2011-10-26,,7,4,0,,
93111,132,False,3450,0,0,2,2011-10-26,,18,6,0,,
95554,131,False,1433,0,0,23,2011-10-27,,10,1,0,,
95603,3,True,931,0,0,28,2011-10-27,,6,0,0,,
95675,1,False,636,0,0,17,2011-10-27,,1,2,1,,
95792,3,False,2564,0,0,23,2011-10-27,,3,7,2,,
99674,131,True,1345,0,0,41,2011-10-28,,2,3,1,,
99793,131,True,1720,0,0,38,2011-10-28,,5,7,1,,
108079,1,True,2804,0,0,52,2011-10-31,,19,8,0,,
108211,3,True,3230,0,0,20,2011-10-31,,9,9,0,,
108962,0,False,2969,0,0,19,2011-10-31,,12,8,0,,
109632,132,True,2544,0,0,18,2011-11-01,,6,10,0,,
126857,128,False,1583,0,0,33,2011-11-05,,5,0,0,,
132971,4,False,1626,0,0,9,2011-11-06,,2,7,0,,
133091,4,True,1312,0,0,61,2011-11-06,,4,2,0,,
319901,132,True,3027,0,0,23,2011-11-19,,10,8,0,,
474562,131,False,1866,0,0,27,2011-11-24,,7,3,0,,
669376,131,True,673,0,0,50,2011-11-29,,0,0,2,,
5508087,3,False,2572,0,0,4,2012-02-16,,11,5,0,,
5948270,0,False,2676,0,0,35,2012-02-21,,8,12,0,,
5956337,131,True,1464,0,0,14,2012-02-21,,7,11,0,,
5958861,132,True,2188,0,0,21,2012-02-21,,9,5,0,,
5962587,4,True,1687,0,0,56,2012-02-21,,15,1,0,,
5964914,131,False,2618,0,0,52,2012-02-22,,19,6,0,,
6222253,1,True,2790,0,0,36,2012-02-25,,11,8,0,,
6292427,131,False,2935,0,0,22,2012-02-26,,25,2,0,,
6296678,4,True,1979,0,0,8,2012-02-26,,11,1,0,,
6299822,131,False,1981,0,0,54,2012-02-26,,12,1,0,,
6323257,130,False,3234,0,0,56,2012-02-26,,29,4,0,,
6368882,2,True,2007,0,0,58,2012-02-27,,9,1,0,,
6388195,130,True,3648,0,0,61,2012-02-27,,10,11,0,,
6514823,1,True,1490,0,0,56,2012-02-29,,12,0,0,,
6517367,4,True,2160,0,0,63,2012-02-29,,10,1,0,,
6522038,3,False,2855,0,0,57,2012-02-29,,4,6,0,,
6558854,1,True,1968,0,0,70,2012-03-01,,13,1,0,,
6584415,130,False,2122,0,0,16,2012-03-01,,16,4,0,,
6674647,3,True,2148,0,0,74,2012-03-03,,20,2,0,,
6677772,131,True,2969,0,0,51,2012-03-03,,12,9,0,,
6680786,4,False,2795,0,0,28,2012-03-03,,5,10,0,,
6683443,132,True,2687,0,0,19,2012-03-03,,15,9,0,,
6688826,3,False,3657,0,0,3,2012-03-03,,14,11,0,,
6720710,3,True,2352,0,0,32,2012-03-03,,29,6,0,,
6725551,130,False,2029,0,0,71,2012-03-03,,13,3,0,,
6756902,132,True,2278,0,0,28,2012-03-04,,9,12,0,,
6760252,2,True,2776,0,0,67,2012-03-04,,10,5,0,,
6763502,130,True,2553,0,0,56,2012-03-04,,16,6,0,,
7057988,2,True,2746,0,0,33,2012-03-07,,4,7,0,,
